Line Scheme	Meter Scheme	PoemID	Poet	Title	Year	constraint_SUM_VIOL	constraint_footmin-no-s-unless-preceded-by-ww	constraint_footmin-none	constraint_posthoc-no-final-ww	constraint_posthoc-standardize-weakpos	constraint_strength.s=>-u	constraint_strength.w=>-p	constraint_stress.s=>-u	constraint_stress.w=>-p	constraint_word-elision	line	line_is_in_nonbounded_parses	line_iscorrect	line_iscorrect_dummy	line_iscorrect_dummy_iambic	line_iscorrect_human2	line_num	meter_info	num_sylls	num_sylls_correct	num_sylls_correct_control	num_sylls_correct_control_iambic	num_sylls_correct_human2	parse	parse_comp	parse_human	parse_human2	parse_str_compu	parse_str_human	parse_str_stress	parses_comp_nonbounded	perc_sylls_correct	perc_sylls_correct_control	perc_sylls_correct_control_iambic	perc_sylls_correct_human2	prosody_ipa	prosody_stress
dimeter	dactylic	Z200441082	Alfred Lord Tennyson	The Charge of the Light Brigade	1854.0	0	0	0	0	0	0	0	0	0	0	They that had fought so well	0	0	0	0	0	(45, 5)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	6	4	5	4	5	swwsws	wswsws	swwsws	swwsww	they  THAT  had  FOUGHT  so  WELL	THEY  that  had  FOUGHT  so  WELL	THEY  THAT  HAD  FOUGHT  so  WELL	wswsws	0.666666666667	0.833333333333	0.666666666667	0.833333333333	`ðeɪ `ðæt `hæd `fɔːt soʊ `wɛl	P P P P U P
dimeter	dactylic	Z200441082	Alfred Lord Tennyson	The Charge of the Light Brigade	1854.0	2.0	0	0	0	0	0	0	0	2.0	0	Came thro' the jaws of Death,	0	0	0	0	0	(46, 5)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	6	4	5	4	5	swwsws	wswsws	swwsws	swwsww	came  THRO  the  JAWS  of  DEATH	CAME  thro  the  JAWS  of  DEATH	CAME  THRO  the  JAWS  of  DEATH	wswsws | sswsws	0.666666666667	0.833333333333	0.666666666667	0.833333333333	`keɪm `θɹəʊ ðə `ʤɔːz ʌv `dɛθ	P P U P U P
dimeter	dactylic	Z200441082	Alfred Lord Tennyson	The Charge of the Light Brigade	1854.0	2.0	0	1.0	0	1.0	0	0	0	0	0	Back from the mouth of Hell,	1	1	0	0	0	(47, 5)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	6	6	5	4	5	swwsws	swwsws	swwsws	swwsww	BACK  from  the  MOUTH  of  HELL	BACK  from  the  MOUTH  of  HELL	BACK  from  the  MOUTH  of  HELL	swwsws | wswsws | swwsww	1.0	0.833333333333	0.666666666667	0.833333333333	`bæk frʌm ðə `maʊθ ʌv `hɛl	P U U P U P
dimeter	dactylic	Z200441082	Alfred Lord Tennyson	The Charge of the Light Brigade	1854.0	2.0	0	0	0	0	0	0	2.0	0	0	All that was left of them,	0	0	0	0	0	(48, 5)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	6	4	5	4	5	swwsws	wswsws	swwsws	swwsww	all  THAT  was  LEFT  of  THEM	ALL  that  was  LEFT  of  THEM	ALL  THAT  was  LEFT  of  them	wswsws | swwsww | wswsww	0.666666666667	0.833333333333	0.666666666667	0.833333333333	`ɔːl `ðæt wɑz `lɛft ʌv ðɛm	P P U P U U
dimeter	dactylic	Z200441082	Alfred Lord Tennyson	The Charge of the Light Brigade	1854.0	4.0	0	1.0	0	1.0	0	0	0	2.0	0	Left of six hundred.	1	1	1	0	1	(49, 5)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	5	5	5	3	5	swwsw	swwsw	swwsw	swwsw	LEFT  of  six  HUN  dred	LEFT  of  six  HUN  dred	LEFT  of  SIX  HUN  dred	swwsw | wswsw | swwss | swsws | swssw	1.0	1.0	0.6	1.0	`lɛft ʌv `sɪks `hən.drəd	P U P PU
dimeter	dactylic	Z200441082	Alfred Lord Tennyson	The Charge of the Light Brigade	1854.0	2.0	0	1.0	0	1.0	0	0	0	0	0	When can their glory fade?	1	1	0	0	0	(50, 6)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	6	6	5	4	5	swwsws	swwsws	swwsws	swwsww	WHEN  can  their  GLO  ry  FADE	WHEN  can  their  GLO  ry  FADE	WHEN  can  their  GLO  ry  FADE	swwsws | wswsws | swwsww	1.0	0.833333333333	0.666666666667	0.833333333333	`wɛn kæn ðɛr `glɔː.riː `feɪd	P U U PU P
dimeter	dactylic	Z200441082	Alfred Lord Tennyson	The Charge of the Light Brigade	1854.0	3.0	0	2.0	0	1.0	0	0	0	0	0	O the wild charge they made!	0	0	0	0	0	(51, 6)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	6	4	5	4	5	swwsws	wwssws	swwsws	swwsww	o  the  WILD  CHARGE  they  MADE	O  the  wild  CHARGE  they  MADE	o  the  WILD  CHARGE  THEY  MADE	wwssws | wswsws | wwswws | wwswsw | swssws	0.666666666667	0.833333333333	0.666666666667	0.833333333333	oʊ ðə `waɪld `ʧɑrʤ `ðeɪ `meɪd	U U P P P P
dimeter	dactylic	Z200441082	Alfred Lord Tennyson	The Charge of the Light Brigade	1854.0	3.0	0	2.0	0	1.0	0	0	0	0	0	All the world wonder'd.	1	0	1	0	1	(52, 6)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	5	3	5	3	5	swwsw	wwssw	swwsw	swwsw	all  the  WORLD  WON  der'd	ALL  the  world  WON  der'd	ALL  the  WORLD  WON  der'd	wwssw | swwsw | wswsw | wwsww | swssw	0.6	1.0	0.6	1.0	`ɔːl ðə `wɛːld `wʌn.dɛːd	P U P PU
dimeter	dactylic	Z200441082	Alfred Lord Tennyson	The Charge of the Light Brigade	1854.0	2.0	0	1.0	0	1.0	0	0	0	0	0	Honour the charge they made!	1	1	0	0	0	(53, 6)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	6	6	5	4	5	swwsws	swwsws	swwsws	swwsww	HON  our  the  CHARGE  they  MADE	HON  our  the  CHARGE  they  MADE	HON  our  the  CHARGE  THEY  MADE	swwsws | swswsw | swwsww | wswsws | swswss	1.0	0.833333333333	0.666666666667	0.833333333333	`ɑ.nʌ ðə `ʧɑrʤ `ðeɪ `meɪd	PU U P P P
dimeter	dactylic	Z200441082	Alfred Lord Tennyson	The Charge of the Light Brigade	1854.0	2.0	0	1.0	0	1.0	0	0	0	0	0	Honour the Light Brigade,	1	1	0	0	0	(54, 6)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	6	6	5	4	5	swwsws	swwsws	swwsws	swwsww	HON  our  the  LIGHT  bri  GADE	HON  our  the  LIGHT  bri  GADE	HON  our  the  LIGHT  bri  GADE	swwsws | swwsww | wswsws | swswss	1.0	0.833333333333	0.666666666667	0.833333333333	`ɑ.nʌ ðə `laɪt brə.`geɪd	PU U P UP
dimeter	dactylic	Z200441082	Alfred Lord Tennyson	The Charge of the Light Brigade	1854.0	4.0	0	1.0	0	1.0	0	0	0	2.0	0	Noble six hundred!	1	1	1	0	1	(55, 6)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	5	5	5	3	5	swwsw	swwsw	swwsw	swwsw	NO  ble  six  HUN  dred	NO  ble  six  HUN  dred	NO  ble  SIX  HUN  dred	swwsw | swwss | swsws | swssw	1.0	1.0	0.6	1.0	`noʊ.bəl `sɪks `hən.drəd	PU P PU
dimeter	dactylic	Z200586330	Ralph Hodgson	Eve	1961.0	4.0	0	1.0	0	1.0	0	0	2.0	0	0	Eve, with her basket, was	1	0	1	0	1	(1, 1)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	6	5	6	3	6	swwsww	swwsws	swwsww	swwsww	EVE  with  her  BAS  ket  WAS	EVE  with  her  BAS  ket  was	EVE  with  her  BAS  ket  was	swwsws | swwsww | wswsws | wswsww	0.833333333333	1.0	0.5	1.0	`iːv wɪð hɛː `bæ.skət wɑz	P U U PU U
dimeter	dactylic	Z200586330	Ralph Hodgson	Eve	1961.0	2.0	0	1.0	0	1.0	0	0	0	0	0	Deep in the bells and grass,	1	1	0	0	0	(2, 1)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	6	6	5	4	5	swwsws	swwsws	swwsws	swwsww	DEEP  in  the  BELLS  and  GRASS	DEEP  in  the  BELLS  and  GRASS	DEEP  in  the  BELLS  and  GRASS	swwsws | wswsws | sswsws	1.0	0.833333333333	0.666666666667	0.833333333333	`diːp ɪn ðə `bɛlz ænd `græs	P U U P U P
dimeter	dactylic	Z200586330	Ralph Hodgson	Eve	1961.0	2.0	0	1.0	0	1.0	0	0	0	0	0	Wading in bells and grass	1	1	0	0	0	(3, 1)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	6	6	5	4	5	swwsws	swwsws	swwsws	swwsww	WAD  ing  in  BELLS  and  GRASS	WAD  ing  in  BELLS  and  GRASS	WAD  ing  in  BELLS  and  GRASS	swwsws | swwsww | swswsw | wswsws | swssws	1.0	0.833333333333	0.666666666667	0.833333333333	`weɪ.dɪŋ ɪn `bɛlz ænd `græs	PU U P U P
dimeter	dactylic	Z200586330	Ralph Hodgson	Eve	1961.0	2.0	0	0	0	0	0	0	2.0	0	0	Up to her knees,	0	0	1	0	1	(4, 1)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	4	2	4	2	4	swws	wsws	swws	swws	up  TO  her  KNEES	UP  to  her  KNEES	up  to  her  KNEES	wsws	0.5	1.0	0.5	1.0	əp tuː hɛː `niːz	U U U P
dimeter	dactylic	Z200586330	Ralph Hodgson	Eve	1961.0	2.0	0	1.0	0	1.0	0	0	0	0	0	Picking a dish of sweet	1	1	0	0	0	(5, 1)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	6	6	5	4	5	swwsws	swwsws	swwsws	swwsww	PICK  ing  a  DISH  of  SWEET	PICK  ing  a  DISH  of  SWEET	PICK  ing  a  DISH  of  SWEET	swwsws | swwsww | swswsw | wswsws | swswss	1.0	0.833333333333	0.666666666667	0.833333333333	`pɪ.kɪŋ eɪ `dɪʃ ʌv `swiːt	PU U P U P
dimeter	dactylic	Z200586330	Ralph Hodgson	Eve	1961.0	2.0	0	1.0	0	1.0	0	0	0	0	0	Berries and plums to eat,	1	1	0	0	0	(6, 1)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	6	6	5	4	5	swwsws	swwsws	swwsws	swwsww	BER  ries  and  PLUMS  to  EAT	BER  ries  and  PLUMS  to  EAT	BER  ries  and  PLUMS  to  EAT	swwsws | swwsww | swswsw | wswsws | swswss	1.0	0.833333333333	0.666666666667	0.833333333333	`bɛ.riːz ænd `plʌmz tuː `iːt	PU U P U P
dimeter	dactylic	Z200586330	Ralph Hodgson	Eve	1961.0	0	0	0	0	0	0	0	0	0	0	Down in the bells and grass	0	0	0	0	0	(7, 1)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	6	4	5	4	5	swwsws	wswsws	swwsws	swwsww	down  IN  the  BELLS  and  GRASS	DOWN  in  the  BELLS  and  GRASS	down  in  the  BELLS  and  GRASS	wswsws	0.666666666667	0.833333333333	0.666666666667	0.833333333333	daʊn ɪn ðə `bɛlz ænd `græs	U U U P U P
dimeter	dactylic	Z200586330	Ralph Hodgson	Eve	1961.0	1.0	0	1.0	0	0	0	0	0	0	0	Under the trees.	1	1	1	0	1	(8, 1)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	4	4	4	2	4	swws	swws	swws	swws	UN  der  the  TREES	UN  der  the  TREES	UN  der  the  TREES	swws | swsw	1.0	1.0	0.5	1.0	`ən.dɛː ðə `triːz	PU U P
dimeter	dactylic	Z200586330	Ralph Hodgson	Eve	1961.0	3.0	0	2.0	0	1.0	0	0	0	0	0	Mute as a mouse in a	1	0	1	0	1	(9, 2)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	6	5	6	3	6	swwsww	swwssw	swwsww	swwsww	MUTE  as  a  MOUSE  IN  a	MUTE  as  a  MOUSE  in  a	MUTE  as  a  MOUSE  in  a	swwssw | swwsws | swwsww | swswsw	0.833333333333	1.0	0.5	1.0	`mjuːt æz eɪ `maʊs ɪn eɪ	P U U P U U
dimeter	dactylic	Z200586330	Ralph Hodgson	Eve	1961.0	2.0	0	1.0	0	1.0	0	0	0	0	0	Corner the cobra lay,	1	1	0	0	0	(10, 2)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	6	6	5	4	5	swwsws	swwsws	swwsws	swwsww	COR  ner  the  CO  bra  LAY	COR  ner  the  CO  bra  LAY	COR  ner  the  CO  bra  LAY	swwsws | swwsww | wswsws	1.0	0.833333333333	0.666666666667	0.833333333333	`kɔːr.nɛː ðə `koʊ.brə `leɪ	PU U PU P
dimeter	dactylic	Z200586330	Ralph Hodgson	Eve	1961.0	4.0	0	0	0	0	0	0	2.0	2.0	0	Curled round a bough of the	1	0	1	0	1	(11, 2)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	6	3	6	3	6	swwsww	wswsws	swwsww	swwsww	curled  ROUND  a  BOUGH  of  THE	CURLED  round  a  BOUGH  of  the	CURLED  ROUND  a  BOUGH  of  the	wswsws | swwsws | swwsww | wswsww | sswsws	0.5	1.0	0.5	1.0	`kɛːld `raʊnd eɪ `baʊ ʌv ðə	P P U P U U
dimeter	dactylic	Z200586330	Ralph Hodgson	Eve	1961.0	1.0	0	1.0	0	0	0	0	0	0	0	Cinnamon tall. ...	1	1	1	0	1	(12, 2)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	4	4	4	2	4	swws	swws	swws	swws	CIN  na  mon  TALL	CIN  na  mon  TALL	CIN  na  mon  TALL	swws | swsw	1.0	1.0	0.5	1.0	`sɪ.nʌ.mən `tɔːl	PUU P
dimeter	dactylic	Z200586330	Ralph Hodgson	Eve	1961.0	6.0	0	1.0	0	1.0	0	0	2.0	2.0	0	Now to get even and	1	0	1	0	1	(13, 2)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	6	5	6	3	6	swwsww	swwsws	swwsww	swwsww	NOW  to  get  EV  en  AND	NOW  to  get  EV  en  and	NOW  to  GET  EV  en  and	swwsws | swwsww | wswsws | swswsw | wswsww | swssws | swssww	0.833333333333	1.0	0.5	1.0	`naʊ tuː `gɛt `iː.vɪn ænd	P U P PU U
dimeter	dactylic	Z200586330	Ralph Hodgson	Eve	1961.0	5.0	0	0	0	0	0	0	2.0	2.0	1.0	Humble proud Heaven and	1	0	0	0	1	(14, 2)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	6	2	5	3	6	swwsww	swsws	swwsww	swwsww	HUM  ble  PROUD  heaven  AND	HUM  ble  proud  HEAVEN  and	HUM  ble  PROUD  HEAVEN  and	swsws | swwsw | swwsws | swwsww | swswsw | swssw | swssws | swssww	0.333333333333	0.833333333333	0.5	1.0	`hʌm.bəl `praʊd `hɛ.vən ænd	PU P PU U
dimeter	dactylic	Z200586330	Ralph Hodgson	Eve	1961.0	4.0	0	1.0	0	1.0	0	0	2.0	0	0	Now was the moment or	1	0	1	0	1	(15, 2)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	6	5	6	3	6	swwsww	swwsws	swwsww	swwsww	NOW  was  the  MO  ment  OR	NOW  was  the  MO  ment  or	NOW  was  the  MO  ment  or	swwsws | swwsww | wswsws | wswsww	0.833333333333	1.0	0.5	1.0	`naʊ wɑz ðə `moʊ.mənt ɔːr	P U U PU U
dimeter	dactylic	Z200586330	Ralph Hodgson	Eve	1961.0	0	0	0	0	0	0	0	0	0	0	Never at all.	0	0	1	0	1	(16, 2)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	4	2	4	2	4	swws	swsw	swws	swws	NEV  er  AT  all	NEV  er  at  ALL	NEV  er  AT  ALL	swsw	0.5	1.0	0.5	1.0	`nɛ.vɛː `æt `ɔːl	PU P P
dimeter	dactylic	Z200586330	Ralph Hodgson	Eve	1961.0	4.0	0	1.0	0	1.0	0	0	2.0	0	0	‘Eva!’ Each syllable	1	0	1	0	1	(17, 3)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	6	5	6	3	6	swwsww	swwsws	swwsww	swwsww	EV  a  each  SYL  la  BLE	EV  a  each  SYL  la  ble	EV  a  EACH  SYL  la  ble	swwsws | swwsww | swswsw | swssws	0.833333333333	1.0	0.5	1.0	`eɪ.və `iːʧ `sɪ.lə.bəl	PU P PUU
dimeter	dactylic	Z200586330	Ralph Hodgson	Eve	1961.0	2.0	0	1.0	0	1.0	0	0	0	0	0	Light as a flower fell,	1	0	1	0	1	(18, 3)	<<Meter  ID: litlab  Name: Literary Lab's Meter  Constraints:    [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0]   [*posthoc-standardize-weakpos/1.0] [*posthoc-no-final-ww/2.0]   [*strength.w=>-p/3.0] [*strength.s=>-u/3.0]   [*stress.w=>-p/2.0] [*stress.s=>-u/2.0]   [*word-elision/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	6	5	6	3	6	swwsww	swwsws	swwsww	swwsww	LIGHT  as  a  FLOW  er  FELL	LIGHT  as  a  FLOW  er  fell	LIGHT  as  a  FLOW  er  FELL	swwsws | swwss | wswsws | swwsww	0.833333333333	1.0	0.5	1.0	`laɪt æz eɪ `flaʊ.ɛː `fɛl	P U U PU P
